Date,Visting Team,League,Visiting Team Game Number,Home Team,League.1,Home Team Game Number,Visiting Team Score,Home Team Score,Length of Game in Outs,Park ID,Attendance,Visting Team At-Bats,Visting Team Hits,Visting Team Doubles,Visting Team Triples,Visting Team Home-Runs,Visting Team RBI,Visiting Team Sac Hits,Visting Team Sac Flys,Visting Team HBP,Visting Team Walks,Visting Team Int Walks,Visting Team Strikeouts,Visting Team Stolen Bases,Visting Team Caught Stealing,Visting Team G Double Play,Visting Team Awarded First on Interference,Visiting Team LOB,Visting Team Pitchers Used,Visting Team Ind ER,Visting Team Team ER,Visting Team Wild Pitches,Visting Team Balks,Visting Team Put-outs,Visting Team Assists,Visting Team Errors,Visting Team Passed Balls,Visting Team Double Plays,Visting Team Triple Plays,Home Team At-Bats,Home Team Hits,Home Team Doubles,Home Team Triples,Home Team Home-Runs,Home Team RBI,Home Team Sac Hits,Home Team Sac Flys,Home Team HBP,Home Team Walks,Home Team Int Walks,Home Team Strikeouts,Home Team Stolen Bases,Home Team Caught Stealing,Home Team G Double Play,Home Team Awarded First on Interference,Home Team LOB,Home Team Pitchers Used,Home Team Ind ER,Home Team Team ER,Home Team Wild Pitches,Home Team Balks,Home Team Put-outs,Home Team Assists,Home Team Errors,Home Team Passed Balls,Home Team Double Plays,Home Team Triple Plays,Winning Pitcher ID,Losing Pitcher ID,Saving Pitcher ID,Visiting Starter Pitcher ID,Home Starter Pitcher ID,Unnamed: 75,Visiting Team Batting Average,Home Team Batting Average,Visiting Team OBP,Home Team OBP,Visiting Team Slugging,Home Team Slugging,Visiting Team OPS,Home Team OPS,Win,wonPrev
20100405,CLE,AL,1,CHA,AL,1,0,6,51,CHI12,38935.0,30,4,0,0,0,0,0,0,0,1,0,7,0,0,1,0,4,4,6,6,4,0,24,14,0,0,1,0,28,6,2,0,2,4,0,0,2,5,0,4,0,1,1,0,5,3,0,0,0,0,27,9,0,0,1,0,buehm001,westj001,,westj001,buehm001,,0.13333333333333333,0.21428571428571427,0.16129032258064516,0.37142857142857144,0.13333333333333333,0.5,0.2946236559139785,0.8714285714285714,1.0,
20100407,CLE,AL,2,CHA,AL,2,5,3,54,CHI12,19514.0,36,10,2,0,0,5,0,0,2,6,1,8,3,1,0,0,12,4,3,3,0,0,27,12,0,0,2,0,26,2,0,0,1,3,0,1,0,7,0,2,2,0,2,0,4,5,5,5,0,0,27,9,0,0,0,0,carmf001,willr003,perec002,carmf001,peavj001,,0.2777777777777778,0.07692307692307693,0.4090909090909091,0.2647058823529412,0.3333333333333333,0.19230769230769232,0.7424242424242424,0.4570135746606335,0.0,1.0
20100408,CLE,AL,3,CHA,AL,3,5,3,66,CHI12,18637.0,41,11,4,0,0,5,3,0,0,4,1,16,1,0,1,0,10,7,3,3,1,0,33,12,0,0,0,0,37,6,0,0,1,3,2,0,1,7,1,12,1,0,0,0,11,6,5,5,1,0,33,12,2,0,1,0,lewij003,putzj001,perec002,mastj001,floyg001,,0.2682926829268293,0.16216216216216217,0.3333333333333333,0.3111111111111111,0.36585365853658536,0.24324324324324326,0.6991869918699187,0.5543543543543543,0.0,0.0
20100409,MIN,AL,5,CHA,AL,4,4,3,66,CHI12,21416.0,41,10,1,0,0,3,2,0,0,7,1,12,1,1,0,0,13,5,3,3,1,0,33,18,0,0,2,0,39,10,2,0,0,2,0,0,0,5,0,5,0,2,2,0,8,6,3,3,0,0,33,16,2,0,1,0,duenb001,penat003,raucj001,lirif001,dankj001,,0.24390243902439024,0.2564102564102564,0.3541666666666667,0.3409090909090909,0.2682926829268293,0.3076923076923077,0.6224593495934959,0.6486013986013985,0.0,0.0
20100410,MIN,AL,6,CHA,AL,5,2,1,54,CHI12,28337.0,30,5,1,0,1,2,1,0,0,6,1,5,0,0,0,0,8,4,1,1,0,0,27,7,0,0,1,0,31,6,3,0,0,1,1,0,0,2,0,3,0,0,0,0,6,3,2,2,0,0,27,11,0,0,1,0,bakes002,garcf002,raucj001,bakes002,garcf002,,0.16666666666666666,0.1935483870967742,0.3055555555555556,0.24242424242424243,0.3,0.2903225806451613,0.6055555555555556,0.5327468230694037,0.0,0.0
20100411,MIN,AL,7,CHA,AL,6,4,5,51,CHI12,25550.0,32,10,3,0,0,4,1,0,0,2,0,2,0,0,3,0,4,3,5,5,0,0,24,14,1,0,2,0,31,9,1,0,3,5,0,0,1,1,0,0,0,0,2,0,4,2,4,4,1,0,27,17,0,0,3,0,buehm001,blacn001,jenkb001,blacn001,buehm001,,0.3125,0.2903225806451613,0.35294117647058826,0.3333333333333333,0.40625,0.6129032258064516,0.7591911764705883,0.946236559139785,1.0,0.0
20100412,CHA,AL,7,TOR,AL,7,8,7,66,TOR02,46321.0,44,14,0,1,3,8,0,0,2,3,0,4,4,0,4,0,8,6,7,7,0,0,33,10,0,0,0,0,41,8,3,0,2,7,0,0,1,6,0,11,1,0,0,0,8,5,8,8,0,0,33,16,1,0,4,0,thorm001,accaj001,jenkb001,peavj001,tallb001,,0.3181818181818182,0.1951219512195122,0.3877551020408163,0.3125,0.5681818181818182,0.4146341463414634,0.9559369202226344,0.7271341463414633,1.0,1.0
20100413,CHA,AL,8,TOR,AL,8,2,4,51,TOR02,12167.0,28,1,0,0,1,2,0,0,1,2,0,14,0,0,0,0,2,2,4,4,0,0,24,5,0,0,0,0,34,10,4,0,0,4,0,0,0,2,0,6,1,0,0,0,8,2,2,2,1,0,27,11,0,0,0,0,romer002,floyg001,gregk001,floyg001,romer002,,0.03571428571428571,0.29411764705882354,0.12903225806451613,0.3333333333333333,0.14285714285714285,0.4117647058823529,0.271889400921659,0.7450980392156863,0.0,1.0
20100414,CHA,AL,9,TOR,AL,9,11,1,54,TOR02,10610.0,40,15,4,0,2,10,0,0,1,4,0,4,1,0,2,0,7,2,1,1,0,0,27,8,1,0,1,0,29,2,0,0,0,1,0,0,0,3,0,8,1,0,1,0,4,5,11,11,0,0,27,11,0,0,2,0,dankj001,morrb001,,dankj001,morrb001,,0.375,0.06896551724137931,0.4444444444444444,0.15625,0.625,0.06896551724137931,1.0694444444444444,0.2252155172413793,1.0,0.0
20100415,CHA,AL,10,TOR,AL,10,3,7,51,TOR02,10744.0,31,5,0,0,2,3,0,0,0,3,0,8,0,0,0,0,4,5,7,7,0,0,24,5,0,0,1,0,34,12,5,0,1,7,0,1,0,6,1,15,2,0,0,0,10,4,3,3,0,0,27,12,0,0,1,0,eveld001,garcf002,,garcf002,eveld001,,0.16129032258064516,0.35294117647058826,0.23529411764705882,0.43902439024390244,0.3548387096774194,0.5882352941176471,0.5901328273244781,1.0272596843615496,0.0,1.0
